,title,description,originallink,link,pubDate
125,"토트넘, 이탈리아 출신 20살 풀백 유망주 우도지 영입",사진=토트넘 구단 SNS <b>손흥민</b>(30)이 활약 중인 잉글랜드 프리미어리그 토트넘이 이탈리아 출신 왼쪽 풀백 데스티니 우도지(20)을 영입했다. 토트넘은 16일(현지시간) 구단 공식 홈페이지를 통해 “우도지와 2027년까지... ,http://starin.edaily.co.kr/news/newspath.asp?newsid=01200486632428304,https://sports.news.naver.com/news.nhn?oid=018&aid=0005293984,"Wed, 17 Aug 2022 10:46:00 +0900"
126,"[오피셜] 우도지, 손흥민 동료됐다...토트넘 수비수 영입","사진=토트넘 공식 홈페이지 캡쳐 <b>손흥민</b>이 새 동료를 맞게 됐다. 17일(한국시간) 토트넘은 구단 홈페이지를... 한편, 오는 20일 &apos;황소&apos; 황희찬의 소속팀 울버햄튼과의 경기 일정을 앞둔 토트넘은 <b>손흥민</b>이 시즌 첫 골을... ",https://www.gokorea.kr/news/articleView.html?idxno=728531,https://www.gokorea.kr/news/articleView.html?idxno=728531,"Wed, 17 Aug 2022 10:42:00 +0900"
127,토트넘 이적시장 끝은 어디?... 7호 영입생도 유니폼 들고 '방긋', <b>손흥민</b>(30)의 소속팀 토트넘 홋스퍼가 이번 여름 이적시장에서 어느새 7호 영입까지 발표했다. 토트넘과... 한편 <b>손흥민</b>의 토트넘은 오는 20일 영국 런던의 토트넘 홋스퍼 스타디움에서 황희찬의 울버햄튼 원더러스와... ,http://sports.hankooki.com/news/articleView.html?idxno=6804817,http://sports.hankooki.com/news/articleView.html?idxno=6804817,"Wed, 17 Aug 2022 10:20:00 +0900"
128,"세븐일레븐, 토트넘 훗스퍼 콜라보 프로틴 음료 출시",월드스타 <b>손흥민</b>의 토트넘 홋스퍼 구단과의 콜라보로 탄생한 프로틴 음료를출시했다고 17일 밝혔다. CU가... ‘올가니카 올라 스포츠 프로틴’은 우리나라 축구 국가대표이자 아시아인 첫 EPL 득점왕인 <b>손흥민</b> 선수가... ,http://www.fnnews.com/news/202208171011132833,https://n.news.naver.com/mnews/article/014/0004884289?sid=101,"Wed, 17 Aug 2022 10:15:00 +0900"
129,"세븐일레븐, 토트넘 컬래버 프로틴 음료 2종 출시"," 세븐일레븐이 식물성 혁신푸드 기업 올가니카(ORGANICA), <b>손흥민</b>의 소속팀 토트넘 홋스퍼 구단과의... <b>손흥민</b> 선수가 활약하고 있는 있는 토트넘 홋스퍼와 정식 라이선스 계약을 체결한 제품으로 해키지에는 토트넘... ",https://www.cstimes.com/news/articleView.html?idxno=508875,https://www.cstimes.com/news/articleView.html?idxno=508875,"Wed, 17 Aug 2022 10:06:00 +0900"
130,"손흥민 득점왕, 부정적 평가 잇따라...&quot;한마디 하고 싶다&quot;",▲출처: <b>손흥민</b> 인스타그램 토트넘의 <b>손흥민</b>을 향한 부정적인 평가가 이어지면서 팬들의 마음을 안타깝게 했다. 지난 16일 엑스포츠뉴스의 보도에 따르면 <b>손흥민</b>은 지난 15일 영국 런던에 위치한 스탬포드 브리지에서... ,https://www.thedrive.co.kr/news/newsview.php?ncode=1065574740363451,https://www.thedrive.co.kr/news/newsview.php?ncode=1065574740363451,"Wed, 17 Aug 2022 10:04:00 +0900"
131,"토트넘, 왼쪽 수비수 우도지도 보강…다음 시즌부터 뛴다","<b>손흥민</b>의 소속팀 토트넘 홋스퍼가 왼쪽 수비수 데스티니 우도지(20)를 영입했다. 토트넘은 오늘(17일) 구단 홈페이지를 통해 우디지의 영입 소식을 알렸다. 계약 기간은 2027년까지로, 이번 시즌 남은 기간에는... ",http://news.tvchosun.com/site/data/html_dir/2022/08/17/2022081790085.html,https://sports.news.naver.com/news.nhn?oid=448&aid=0000370250,"Wed, 17 Aug 2022 10:02:00 +0900"
132,"점점 강해지는 손흥민과 친구들, '피지컬 20살 수비수' 7번째 영입",<b>손흥민</b>(30)의 토트텀 홋스퍼가 젊은 수비수를 보강하며 미래를 내다보는 포석을 다졌다. 16일(현지시간) 토트넘 구단에 따르면 이탈리아 출신 왼쪽 수비수 데스티니 우도지(20)가 토트넘과 2027년까지 계약을 체결했다.... ,https://www.asiatoday.co.kr/view.php?key=20220817010009772,https://www.asiatoday.co.kr/view.php?key=20220817010009772,"Wed, 17 Aug 2022 09:52:00 +0900"
133,득점왕 후폭풍...시련의 계절 맞은 손흥민,<b>손흥민</b>(30·토트넘)의 2022~23시즌 출발이 기대에 다소 못 미치고 있다. <b>손흥민</b>은 지난 시즌 프리미어리그 23골로 모하메드 살라(리버풀)와 공동 득점왕에 올랐다. 동료 공격수 해리 케인과는 물오른 호흡을 자랑했다.... ,https://isplus.com/2022/08/17/sports/football/20220817095044255.html,https://sports.news.naver.com/news.nhn?oid=241&aid=0003225274,"Wed, 17 Aug 2022 09:50:00 +0900"
134,"&quot;토트넘과 콘테, '손흥민 문제' 해결해야&quot; (英 매체)",영국 현지 매체가 히샬리송의 존재가 &apos;<b>손흥민</b> 문제&apos;를 해결할 수 있다고 주장했다. 영국 &apos;풋볼 런던&apos;은 17일(이하 한국시간) &quot;안토니오 콘테 감독은 &apos;<b>손흥민</b> 문제(Son Heung-min problem)&apos;를 해결하기 위해 포메이션 변화를... ,http://www.osen.co.kr/article/G1111920627,https://sports.news.naver.com/news.nhn?oid=109&aid=0004679637,"Wed, 17 Aug 2022 09:43:00 +0900"
135,"세븐일레븐, 토트넘 훗스퍼 콜라보 프로틴 음료 2종 출시",제품은 식물성 혁신푸드 기업 올가니카(ORGANICA)와 축구선수 <b>손흥민</b>의 토트넘 홋스퍼 구단과의 협업으로... 세븐일레븐은 최근 편의점 내 프로틴 음료의 매출이 계속 증가함에 따라 <b>손흥민</b> 협업 프로틴 음료를... ,https://www.news1.kr/articles/4775036,https://n.news.naver.com/mnews/article/421/0006281376?sid=101,"Wed, 17 Aug 2022 09:40:00 +0900"
136,"토트넘 '최악의 영입'에도 '최고 주가'…에버턴, 풀럼도 원했다",은돔벨레는 <b>손흥민</b>에 이어 김민재와 한솥밥을 먹을 예정이다. 한데 흥미로운 사실도 공개됐다. 은돔벨레는 이번 여름 상종가를 쳤다. 에버턴과 풀럼도 영입을 원했지만 은돔벨레가 거부한 것으로 전해졌다. 이탈리아의... ,http://sports.chosun.com/news/ntype.htm?id=202208180100119880007311&servicedate=20220817,https://sports.news.naver.com/news.nhn?oid=076&aid=0003905582,"Wed, 17 Aug 2022 09:37:00 +0900"
137,"세븐일레븐, 토트넘 훗스퍼 컬래버 프로틴 음료 2종 출시",▲ <b>손흥민</b> 프로틴 음료 2종. © 세븐일레븐 세븐일레븐은 <b>손흥민</b>의 토트넘 홋스퍼 구단과 협업해 만든 ‘올가니카 올라 스포츠 프로틴’ 2종을 선보인다고 17일 밝혔다. 세븐일레븐에 따르면 올가니카 올라 스포츠... ,http://www.betanews.net:8080/article/1356915.html,http://www.betanews.net:8080/article/1356915.html,"Wed, 17 Aug 2022 09:34:00 +0900"
138,"세븐일레븐, 토트넘 훗스퍼 협업 프로틴 음료 2종 출시","세븐일레븐은 <b>손흥민</b>의 토트넘 홋스퍼 구단과 협업해 만든 &apos;올가니카 올라 스포츠 프로틴&apos; 2종을 선보인다고 17일 밝혔다. 올가니카 올라 스포츠 프로틴은 분리 대두와 완두로 만든 12g의 고함량 식물성 단백질, 김치에서... ",http://www.newsis.com/view/?id=NISX20220817_0001980700&cID=13001&pID=13000,https://n.news.naver.com/mnews/article/003/0011366701?sid=101,"Wed, 17 Aug 2022 09:30:00 +0900"
139,"세븐일레븐, 토트넘 훗스퍼 컬래버 프로틴 음료 선봬",세븐일레븐은 식물성 혁신푸드 기업 올가니카와 월드스타 <b>손흥민</b> 토트넘 홋스퍼 구단과의 컬래버로 탄생한... &apos;올가니카 올라 스포츠 프로틴&apos;은 우리나라 축구 국가대표이자 아시아인 첫 EPL 득점왕인 <b>손흥민</b> 선수가... ,http://www.asiaa.co.kr/news/articleView.html?idxno=95733,http://www.asiaa.co.kr/news/articleView.html?idxno=95733,"Wed, 17 Aug 2022 09:22:00 +0900"
140,"토트넘, 239억원에 20세 수비수 우도지 영입… 다음 시즌 합류","<b>손흥민</b>의 소속팀 잉글랜드 프로축구 프리미어리그(EPL) 토트넘 홋스퍼가 왼쪽 측면 수비수 데스티니 우도지(20)를 영입했다. 토트넘은 16일 밤(한국시간) 이탈리아 세리에A 우디네세로부터 우도지를 영입, 2027년까지... ",http://www.munhwa.com/news/view.html?no=2022081701039939044001,https://sports.news.naver.com/news.nhn?oid=021&aid=0002526722,"Wed, 17 Aug 2022 09:21:00 +0900"
141,"'손흥민 7번째 동료' 토트넘, 데스티니 우도지 영입 공식 발표",잉글랜드 프리미어리그(EPL) 토트넘이 올 시즌 일곱 번째 영입에 성공했다. 주인공은 이탈리아 출신 측면 수비수 데스티니 우도지(20)다. 토트넘은 17일(한국시간) 구단 공식 홈페이지를 통해 &quot;우디지의 계약을... ,https://isplus.com/2022/08/17/sports/football/20220817090924863.html,https://sports.news.naver.com/news.nhn?oid=241&aid=0003225266,"Wed, 17 Aug 2022 09:09:00 +0900"
142,"토트넘, 우도지 영입… 올시즌은 친정팀 우디네세로 임대",<b>손흥민</b>의 소속팀 잉글랜드 프리미어리그(EPL) 토트넘 홋스퍼가 측면 수비수를 추가로 영입했다. 토트넘은 지난 16일(한국시각) 구단 홈페이지를 통해 &quot;데스티니 우도지(20)의 영입을 발표하게 돼 기쁘다&quot;며 &quot;그는... ,http://moneys.mt.co.kr/news/mwView.php?no=2022081708313957489,https://sports.news.naver.com/news.nhn?oid=417&aid=0000843388,"Wed, 17 Aug 2022 09:07:00 +0900"
143,"세븐일레븐, 손흥민 구단 '토트넘 홋스퍼' 콜라보 음료 출시",&apos;올가니카 올라 스포츠 프로틴&apos;은 축구 국가대표 <b>손흥민</b> 선수가 활약하고 있는 토트넘 홋스퍼와 정식... 세븐일레븐은 최근 편의점 내 프로틴 음료 매출이 계속 증가함에 따라 <b>손흥민</b> 콜라보 프로틴 음료를 출시했다.... ,http://www.etnews.com/20220817000004,https://n.news.naver.com/mnews/article/030/0003037340?sid=101,"Wed, 17 Aug 2022 09:05:00 +0900"
144,"&quot;초반 고전하는 손흥민...의심할 필요 없어, 케인도 그랬으니까&quot;",<b>손흥민</b>은 개막 후 2경기에서 다소 아쉬운 모습을 보였다. 지난 시즌 잉글리시 프리미어리그(EPL) 득점왕인 <b>손흥민</b> 기량은 의심할 필요가 없다. 2022 발롱도르 후보 30인에 오를 정도로 활약을 인정받고 있는 명실상부... ,http://www.interfootball.co.kr/news/articleView.html?idxno=579642,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144761,"Wed, 17 Aug 2022 08:56:00 +0900"
145,"세븐일레븐, '손흥민 단백질 드링크' 첫 출시",편의점 세븐일레븐이 식물성 혁신푸드 기업 올가니카와 월드스타 <b>손흥민</b>의 토트넘 홋스퍼 구단과 협업해... 높아져 <b>손흥민</b> 콜라보 프로틴 음료를 출시하게 되었다”라며 “운동 전후 부담 없이 즐길 수 있는 음료로... ,http://www.edaily.co.kr/news/newspath.asp?newsid=01485846632428304,https://n.news.naver.com/mnews/article/018/0005293806?sid=101,"Wed, 17 Aug 2022 08:44:00 +0900"
146,"토트넘, 이탈리아 출신 수비수 우도지 영입···합류는 다음주부터",<b>손흥민</b>(30)의 소속팀 토트넘이 이탈리아 출신 왼쪽 수비수 데스티니 우도지(20)를 영입했다. 토트넘은 16일(현지시간) 우도지와 2027년까지 계약을 맺었다고 발표했다. 다만 우도지는 이번 시즌이 끝날 때까지 이탈리아... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202208170840003&sec_id=520401&pt=nv,https://sports.news.naver.com/news.nhn?oid=144&aid=0000831374,"Wed, 17 Aug 2022 08:41:00 +0900"
147,"[유통이슈] 세븐일레븐, 토트넘 훗스퍼 콜라보 프로틴 음료 출시 外",월드스타 <b>손흥민</b>의 토트넘 홋스퍼 구단과의 콜라보로 탄생한 프로틴 음료 ‘올가니카 올라 스포츠 프로틴’... 이어 &quot;우리나라 축구 국가대표이자 아시아인 첫 EPL 득점왕인 <b>손흥민</b> 선수가 활약하고 있는 토트넘 홋스퍼와... ,http://www.lawissue.co.kr/view.php?ud=202208170826566019204ead0791_12,http://www.lawissue.co.kr/view.php?ud=202208170826566019204ead0791_12,"Wed, 17 Aug 2022 08:28:00 +0900"
148,"세븐일레븐, 토트넘 훗스퍼 컬래버 프로틴 음료 2종 출시",편의점 세븐일레븐은 식물성 혁신푸드 기업 올가니카와 월드스타 <b>손흥민</b>의 토트넘 홋스퍼 구단과의... ‘올가니카 올라 스포츠 프로틴’은 우리나라 축구 국가대표이자 아시아인 첫 EPL 득점왕인 <b>손흥민</b> 선수가... ,http://www.sportsseoul.com/news/read/1151362?ref=naver,https://n.news.naver.com/mnews/article/468/0000874220?sid=101,"Wed, 17 Aug 2022 08:26:00 +0900"
149,"세븐일레븐, 토트넘 훗스퍼 콜라보 ‘올가니카 올라 스포츠 프로틴’ 음료 2종...",월드스타 <b>손흥민</b>의 토트넘 홋스퍼 구단과의 콜라보로 탄생한 프로틴 음료 ‘올가니카 올라 스포츠... ‘올가니카 올라 스포츠 프로틴’은 우리나라 축구 국가대표이자 아시아인 첫 EPL 득점왕인 <b>손흥민</b> 선수가 활약하고... ,https://mdtoday.co.kr/news/view/1065568796369168,https://mdtoday.co.kr/news/view/1065568796369168,"Wed, 17 Aug 2022 08:26:00 +0900"
150,콘테 엔트리에 계속 드는데…&quot;남으면 지옥 훈련 잘했다는 증거&quot;,<b>손흥민</b>의 동료 브리안 힐(토트넘 홋스퍼)이 극적으로 남을 수 있을까. 힐은 스페인의 미래로 불린다. 토트넘에서 주전 경쟁을 하기에는 아직 미숙하다는 의미다. 지난 시즌 토트넘에 합류하고 반년 만에 발렌시아로 임대를... ,http://www.sportalkorea.com/news/view.php?gisa_uniq=2022081618460855&section_code=20&cp=se&sp=A,https://sports.news.naver.com/news.nhn?oid=139&aid=0002171397,"Wed, 17 Aug 2022 08:10:00 +0900"
151,벤치마킹만으론 답을 낼 수 없다,리멤버 커뮤니티 캡처 준비가 됐는지 반문하라 <b>손흥민</b>의 움직임을 연구한다고 누구나 축구를 잘하게 될까요? 아닙니다. 적어도 배울 준비가 잘 되어있는 사람만이 효과를 볼 수 있겠죠. 벤치마킹도 마찬가지입니다. 많은... ,https://platum.kr/archives/191179,https://platum.kr/archives/191179,"Wed, 17 Aug 2022 08:02:00 +0900"
152,"세븐일레븐, 토트넘 훗스퍼 콜라보 프로틴 음료 2종 출시",세븐일레븐은 식물성 혁신푸드 기업 올가니카(ORGANICA)와 함께 월드스타 <b>손흥민</b>의 토트넘 홋스퍼 구단과의... 높아져 <b>손흥민</b> 콜라보 프로틴 음료를 출시하게 됐다&quot;며 &quot;운동 전후 부담 없이 즐길 수 있는 음료로 프로틴... ,http://www.worktoday.co.kr/news/articleView.html?idxno=27775,http://www.worktoday.co.kr/news/articleView.html?idxno=27775,"Wed, 17 Aug 2022 08:02:00 +0900"
153,"토트넘, 7번째 영입... 이탈리아 수비수 우도지",<b>손흥민</b>(30)의 소속팀 잉글랜드 프로축구 토트넘이 이탈리아 출신 왼쪽 수비수 데스티니 우도지(20)을 영입했다. 토트넘은 16일(현지시간) 우도지와 2027년까지 계약을 맺었다고 발표했다. 다만 우도지는 이번 시즌이... ,https://hankookilbo.com/News/Read/A2022081707550004007?did=NA,https://sports.news.naver.com/news.nhn?oid=469&aid=0000691959,"Wed, 17 Aug 2022 08:00:00 +0900"
154,&quot;한때 마라도나와 비교됐던 'SON절친' 26세에 튀르키예 방출이라니...&quot;,"&apos;한때 호나우지뉴, 마라도나와 비교됐던 선수가….&apos; &apos;<b>손흥민</b> 절친&apos; 델레 알리가 잉글랜드 프리미어리그(EPL)를... 포체티노 시절 MK돈스에서 500만 파운드에 토트넘 유니폼을 입은 델레 알리는 눈부신 재능으로 <b>손흥민</b>, 해리... ",http://sports.chosun.com/news/ntype.htm?id=202208170100118570007227&servicedate=20220817,https://sports.news.naver.com/news.nhn?oid=076&aid=0003905513,"Wed, 17 Aug 2022 07:49:00 +0900"
155,"손흥민의 토트넘, 수비수 우도지 영입",기사내용 요약 이번 시즌 우디네세로 임대 <b>손흥민</b>(30)의 소속팀 잉글랜드 프로축구 프리미어리그(EPL) 토트넘 홋스퍼가 데스티니 우도지(20)를 영입했다. 토트넘은 17일(한국시간) 구단 홈페이지를 통해 &quot;우디지의... ,http://www.newsis.com/view/?id=NISX20220817_0001980467&cID=10523&pID=10500,https://sports.news.naver.com/news.nhn?oid=003&aid=0011366515,"Wed, 17 Aug 2022 07:40:00 +0900"
156,"“손흥민, 득점왕 2연패에만 눈 멀어” 토트넘 레전드, 말도 안되는 주장","<b>손흥민</b>(30, 토트넘)의 시즌 출발이 삐걱대고 있다. 토트넘은 15일 영국 런던 스탬퍼드 브리지에서 개최된 ‘2022-2023 프리미어리그 2라운드’에서 런던 라이벌 첼시와 2-2로 비겼다. 1승1무의 토트넘은 리그 4위다. <b>손흥민</b>은... ",http://www.osen.co.kr/article/G1111920635,https://sports.news.naver.com/news.nhn?oid=109&aid=0004679581,"Wed, 17 Aug 2022 07:39:00 +0900"
157,&quot;케인도 그랬잖아&quot;...손흥민 '초반 침묵'에도 현지에선 '낙관론',<b>손흥민</b>의 공격 포인트 침묵에도 영국 현지에서는 괜한 걱정을 하지 않았다. 영국 매체 &apos;풋볼런던&apos;은 &quot;<b>손흥민</b>은 지난 개막 이후 두 경기 동안 이렇다 할 임팩트를 남기지 못했다. 하지만 그는 여전히 토트넘의 3톱에서... ,http://www.fourfourtwo.co.kr/news/articleView.html?idxno=18070,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013829,"Wed, 17 Aug 2022 07:34:00 +0900"
158,[엔터비즈] 스포츠 독점 중계→임영웅 콘서트..국내 OTT 찾은 돌파구,"<b>손흥민</b>의 토트넘을 포함해 해외에 진출한 국내 축구 스타 김민재(페네르바체→SSC 나폴리), 이강인(레알 마요르카), 황의조(지롱댕 드 보르도)의 경기를 생중계했다. 또 지난 7월 13일 열린 잉글랜드 프리미어리그... ",http://sports.chosun.com/news/ntype.htm?id=202208180100118390007218&servicedate=20220817,https://n.news.naver.com/mnews/article/076/0003905504?sid=106,"Wed, 17 Aug 2022 07:28:00 +0900"
159,"&quot;경기는 잘했다&quot;...머리카락 잡아당긴 로메로, EPL 이주의 팀 선정","<b>손흥민</b>을 꽁꽁 묶은 리스 제임스, 놀라운 수비력을 보인 칼리두 쿨리발리도 선정됐다. 제임스, 쿨리발리와 함께 로메로도 이름을 올렸다. 로메로 평점은 6.3점이었다. &apos;후스코어드닷컴&apos;은 &quot;로메로는 첼시와의 경기에 나와... ",http://www.interfootball.co.kr/news/articleView.html?idxno=579638,https://sports.news.naver.com/news.nhn?oid=413&aid=0000144758,"Wed, 17 Aug 2022 07:26:00 +0900"
160,"세븐일레븐, 토트넘 훗스퍼 협업 프로틴 음료 출시",세븐일레븐은 <b>손흥민</b>의 토트넘 홋스퍼 구단과 협업해 만든 ‘올가니카 올라 스포츠 프로틴’ 2종을... 높아져 <b>손흥민</b> 협업 프로틴 음료를 출시하게 됐다”며 “운동 전후 부담 없이 즐길 수 있는 음료로 프로틴 음료... ,https://view.asiae.co.kr/article/2022081707150293816,https://n.news.naver.com/mnews/article/277/0005133541?sid=101,"Wed, 17 Aug 2022 07:15:00 +0900"
161,"손흥민 마신다! 세븐일레븐, 토트넘 훗스퍼 콜라보 프로틴 음료 2종 출시",편의점 세븐일레븐이 식물성 혁신푸드 기업 올가니카와 월드스타 <b>손흥민</b>의 토트넘 홋스퍼 구단과의... &apos;올가니카 올라 스포츠 프로틴&apos;은 우리나라 축구 국가대표이자 아시아인 첫 EPL 득점왕인 <b>손흥민</b> 선수가 활약하고... ,http://www.slist.kr/news/articleView.html?idxno=377133,http://www.slist.kr/news/articleView.html?idxno=377133,"Wed, 17 Aug 2022 07:08:00 +0900"
162,"토트넘 '미래'에 투자…20세 신성 우도지 영입, 5년 계약→우디네세 임대",<b>손흥민</b>의 소속팀 토트넘 훗스퍼가 미래에 투자를 했다. 20세 풀백 기대주 데스티니 우도지를 영입했다. 토트넘은 17일(한국시간) 구단 홈페이지를 통해 &quot;데스티니 우도지와 2027년까지 5년 계약을 맺었다&quot;고 공식... ,http://www.mediapen.com/news/view/746962,http://www.mediapen.com/news/view/746962,"Wed, 17 Aug 2022 07:04:00 +0900"
163,"토트넘, 수비수 우도지 영입…다음 시즌 본격 합류 예정",<b>손흥민</b>(30)의 소속팀 잉글랜드 프로축구 토트넘이 이탈리아 출신 왼쪽 수비수 데스티니 우도지(20)을 영입했다. 토트넘은 우도지와 2027년까지 계약을 맺었다고 16일(현지시간) 발표했다. 다만 우도지는 이번 시즌이... ,https://www.yna.co.kr/view/AKR20220817013000007?input=1195m,https://sports.news.naver.com/news.nhn?oid=001&aid=0013379201,"Wed, 17 Aug 2022 06:56:00 +0900"
164,"손흥민 or 황희찬?… 올시즌 첫 골, 누가 먼저?","아직 올시즌 득점이 없는 <b>손흥민</b>과 황희찬 중 누가 먼저 득점포를 가동할 지도 관심이다. 토트넘은 오는... 잘 알려진대로 토트넘은 <b>손흥민</b>이, 울버햄튼은 황희찬이 활약하고 있다. 토트넘은 2라운드까지 진행된 현재... ",http://moneys.mt.co.kr/news/mwView.php?no=2022081616092963063,https://sports.news.naver.com/news.nhn?oid=417&aid=0000843337,"Wed, 17 Aug 2022 06:50:00 +0900"
165,손흥민 절친 알리의 몰락... “튀르키예로 간다”,"<b>손흥민</b>(30, 토트넘 홋스퍼)의 절친인 델레 알리(26, 에베턴)가 프리미어리그를 떠난다는 소식이 전해졌다. 행선지는 튀르키예다. 터키 ‘Fotomaç’은 16일 “에버턴 소속이자 전 잉글랜드 국가대표 미드필더 알리가... ",http://www.sportalkorea.com/news/view.php?gisa_uniq=2022081706140902&section_code=20&cp=se&sp=A,https://sports.news.naver.com/news.nhn?oid=139&aid=0002171394,"Wed, 17 Aug 2022 06:39:00 +0900"
166,2경기 만에 토트넘 시절 득점 동률...토트넘 옛 동료들도 '축하해!',"같은 포지션 경쟁자인 <b>손흥민</b>과 루카스 모우라, 데얀 쿨루셉스키에게 밀리며 벤치로 밀려난 베르바인은 결국 다른 팀을 물색하기 시작했다. 결국 네덜란드 복귀를 선택했다. 행선지는 아약스였다. 아약스는 지난... ",http://www.fourfourtwo.co.kr/news/articleView.html?idxno=18068,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013826,"Wed, 17 Aug 2022 06:21:00 +0900"
167,"'페리시치 등장' 토트넘, 이제 코너킥 키커 문제 해결",첼시를 상대로 후반 35분 <b>손흥민</b>을 대신해 투입된 페리시치는 주어진 시간이 길지 않았음에도 큰 영향을... 호들은 &apos;옵투스 스포트&apos;를 통해 &quot;그동안 모든 코너킥을 처리하던 <b>손흥민</b>이 그라운드에 없었다. 그런데 페리시치가... ,http://www.sportalkorea.com/news/view.php?gisa_uniq=2022081617403655&section_code=20&cp=se&sp=A,https://sports.news.naver.com/news.nhn?oid=139&aid=0002171393,"Wed, 17 Aug 2022 06:05:00 +0900"
168,"英 현지, 토트넘 손흥민에 부정적 평가…&quot;스트라이커도 수비 해야&quot;",<b>손흥민</b> / 사진=<b>손흥민</b> 인스타그램 토트넘의 <b>손흥민</b>을 향한 부정적인 평가가 이어지고 있다. 지난 16일 엑스포츠뉴스의 보도에 따르면 <b>손흥민</b>은 15일(한국 시간) 영국 런던에 위치한 스탬포드 브리지에서 열린 2022/23시즌... ,http://www.newsinside.kr/news/articleView.html?idxno=1140425,http://www.newsinside.kr/news/articleView.html?idxno=1140425,"Wed, 17 Aug 2022 05:54:00 +0900"
169,"'먹거리 경쟁 치열' OTT 업계, 엔터•스포츠에 눈 돌리다","쿠팡 플레이는 <b>손흥민</b>, 이강인, 황의조 등의 소속팀 경기를 생중계하고 2025년까지 K리그 뉴미디어‧온라인 독점 중계권을 확보했다. 특히 지난 7월 토트넘과 K리그 올스타 경기는 UV가 184만명을 기록하는 등 이미 큰... ",http://www.sporbiz.co.kr/news/articleView.html?idxno=628723,http://www.sporbiz.co.kr/news/articleView.html?idxno=628723,"Wed, 17 Aug 2022 05:52:00 +0900"
170,'한때 천채' 손흥민 절친의 끝없는 추락...&quot;베식타스 관심&quot;,"<b>손흥민</b>과 해리 케인, 크리스티안 에릭센과 함께 &apos;DESK&apos;라인을 구축해 토트넘의 상승세를 이끌었다. 영국 &apos;스카이스포츠&apos;는 그런 알리를 보고 &quot;웨인 루니의 뒤를 이을 차세대 슈퍼스타&quot;라고 평가하기도 했다. 하지만... ",http://www.osen.co.kr/article/G1111920620,https://sports.news.naver.com/news.nhn?oid=109&aid=0004679564,"Wed, 17 Aug 2022 05:24:00 +0900"
171,"[오피셜] 토트넘, '19세 신성' 우도지 영입 완료! 5년 계약+1년 재임대","히샬리송도 <b>손흥민</b>(30), 해리 케인(28)과 서서히 호흡을 맞춰가고 있다. 우도지는 다르다. 이번 2022-23시즌은 원소속팀 우디네세에서 1년을 더 보낸다. 내년이 돼야 토트넘 유니폼을 입고 활약할 예정이다. 영국 &apos;데일리... ",https://www.spotvnews.co.kr/news/articleView.html?idxno=543216,https://sports.news.naver.com/news.nhn?oid=477&aid=0000376621,"Wed, 17 Aug 2022 05:13:00 +0900"
172,"‘민재, 믿제~’ 김민재 나폴리 데뷔전 풀타임 활약",지난달 4년 계약을 맺고 첼시로 이적한 그는 지난 15일 <b>손흥민</b>이 뛴 토트넘과의 잉글랜드 프리미어리그 2라운드에서 전반 19분 후방에서 벼락같은 중거리 발리슛으로 선제 데뷔골을 뽑았다. 스팔레티 감독의 평가는 팀... ,https://www.seoul.co.kr/news/newsView.php?id=20220817022014&wlog_tag3=naver,https://sports.news.naver.com/news.nhn?oid=081&aid=0003294969,"Wed, 17 Aug 2022 05:04:00 +0900"
173,"감정과 이성의 균형으로 완성한 건반예술, 50대에 전성기 맞다","원주에서는 손열음 피아니스트가, 춘천에서는 <b>손흥민</b>이 나왔다. 앞으로 어떤 인물이 나올지 기대해 봐도 좋을 것 같다.&quot; -후배들에게 하고 싶은 조언은. =&quot;한 우물을 파라는 이야기가 있는데, 더 이상적인 수준에 도달하기... ",http://www.kado.net/news/articleView.html?idxno=1140214,https://n.news.naver.com/mnews/article/654/0000017627?sid=103,"Wed, 17 Aug 2022 05:01:00 +0900"
174,"토트넘 떠난 뒤 '선발 출전 1회'...몰락한 천재, 잉글랜드 떠나나","마우리시오 포체티노 감독 아래에선 해리 케인, <b>손흥민</b>, 크리스티안 에릭센과 함께 일명 &apos;DESK 라인&apos;을 구성하며 팀의 부흥기를 이끌었다. 하지만 이후 조세 무리뉴 감독 아래 경기력이 떨어지며 주전에서 차츰 밀려났다.... ",http://www.fourfourtwo.co.kr/news/articleView.html?idxno=18065,https://sports.news.naver.com/news.nhn?oid=411&aid=0000013821,"Wed, 17 Aug 2022 04:41:00 +0900"
175,"[뉴스룸에서] 시대의 흐름인가, 시청권 침해인가","<b>손흥민</b>의 잉글랜드 프리미어리그(EPL) 개막 경기 시간에 맞춰 무심결에 TV 리모컨을 집어들었다가 허탈하게... 월 1만 원대의 이용권을 구매하지 않으면 <b>손흥민</b>을 더는 안방에서 볼 수 없다니, ‘한국 선수 경기까지 돈... ",https://hankookilbo.com/News/Read/A2022081615460004849?did=NA,https://n.news.naver.com/mnews/article/469/0000691947?sid=110,"Wed, 17 Aug 2022 04:31:00 +0900"
